Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Period,12GradAge,gyear,GradAge,AverageScore,Acadperf
235000,2012-08-01,2013-01-01,it support specialist,Mumbai,m,1989,62.34,state,2008,62.26,state,2,B.Tech/B.E.,CS,58.35,Maharashtra,1970-01-01 00:00:00.000002012,435,375,395,0.245455659999829,335,0,0,0,0,0,0,0.51,1.1248,0.5269,1.2374,0.8183,1,19,1970,19,401.6666666666667,144.04999999999998
500000,2014-07-01,2022-09-23,software developer,Bengaluru,m,1993,83.68,state,2010,84.5,state,2,B.Tech/B.E.,CS,72.3,Karnataka,1970-01-01 00:00:00.000002014,580,605,570,0.622642915849938,585,0,407,0,0,0,0,-1.308,-1.7856,-0.6048,1.0333,-2.5853,8,17,1970,23,585.0,192.28
300000,2014-03-01,2022-09-23,principal software engineer,Bengaluru,m,1992,72.0,cbse,2009,61.0,state,2,B.Tech/B.E.,EC,66.5,Karnataka,1970-01-01 00:00:00.000002013,545,545,535,0.649389714846691,405,356,0,0,0,0,0,1.5644,1.0449,-1.527,-2.136,0.0973,8,17,1970,22,541.6666666666666,155.16666666666666
125000,2014-12-01,2015-04-01,web developer,New Delhi,m,1992,70.66,state,2009,69.84,state,2,B.Tech/B.E.,CS,69.0,Uttar Pradesh,1970-01-01 00:00:00.000002014,310,410,695,0.144789889482462,465,0,284,0,0,0,0,-1.1644,-1.2861,0.6248,1.0333,-1.6273,1,17,1970,22,471.6666666666667,163.5
500000,2013-12-01,2022-09-23,technical support engineer,Navi Mumbai,m,1990,76.0,state,2008,78.13,state,2,B.Tech/B.E.,CS,55.7,Maharashtra,1970-01-01 00:00:00.000002012,475,615,675,0.864685413370085,525,0,0,0,0,0,0,0.9737,1.7488,-0.1988,-1.9354,-0.1295,9,18,1970,20,588.3333333333334,172.69666666666666
325000,2014-11-01,2015-03-01,software engineer,Bengaluru,m,1991,60.1,state,2007,66.4,state,1,B.Tech/B.E.,CS,65.22,Uttar Pradesh,1970-01-01 00:00:00.000002014,490,455,345,0.23780283983757,535,0,315,0,0,0,0,1.7081,1.0449,0.9322,0.2727,1.247,1,16,1970,21,430.0,148.24
600000,2014-06-01,2022-09-23,jr. software engineer,Nagpur,f,1993,77.38,state,2010,60.83,state,2,B.Tech/B.E.,CS,61.0,Maharashtra,1970-01-01 00:00:00.000002014,440,315,295,0.144789889482462,345,0,284,0,0,0,0,0.1282,0.7119,-0.2974,0.653,-0.8608,8,17,1970,23,350.0,158.54333333333332
300000,2013-09-01,2015-04-01,programmer analyst,Kolkata,m,1991,88.4,cbse,2009,91.5,cbse,1,B.Tech/B.E.,EC,75.2,West Bengal,1970-01-01 00:00:00.000002013,605,485,650,0.229481754911755,425,266,0,0,0,0,0,1.1283,1.3198,-0.9245,-1.5828,0.6603,2,18,1970,21,580.0,204.96666666666667
150000,2014-06-01,2022-09-23,design engineer,Bengaluru,m,1992,77.7,state,2010,77.0,state,2,B.Tech/B.E.,ME,67.32,Karnataka,1970-01-01 00:00:00.000002014,335,340,415,0.829584599793067,0,0,0,469,0,0,0,-1.0208,0.0459,0.7785,1.2869,0.6721,8,18,1970,22,363.3333333333333,177.14
240000,2013-07-01,2014-05-01,ios developer,Bengaluru,m,1991,88.8,cbse,2009,84.3,cbse,2,B.Tech/B.E.,CS,83.0,Uttar Pradesh,1970-01-01 00:00:00.000002013,640,680,575,0.916869961103619,555,0,0,0,0,0,0,-0.3027,0.2124,-0.1437,0.0192,0.6721,1,18,1970,21,631.6666666666666,200.76666666666665
250000,2011-09-01,2014-12-01,.net developer,New Delhi,m,1987,49.0,cbse,2005,54.0,cbse,2,MCA,CS,71.0,Uttar Pradesh,1970-01-01 00:00:00.000002011,455,305,355,0.377551419424541,375,0,0,0,0,0,0,0.8192,0.1888,-0.344,-0.7603,0.8183,3,18,1970,17,371.6666666666667,126.66666666666667
220000,2015-01-01,2015-01-01,software devloper,jaipur,m,1992,68.83,state,2010,62.0,state,2,B.Tech/B.E.,CS,73.2,Rajasthan,1970-01-01 00:00:00.000002015,290,385,405,0.842248322257836,385,0,469,0,0,0,0,1.2772,0.7119,1.547,-0.1076,1.0554,0,18,1970,22,360.0,155.23
300000,2012-02-01,2012-04-01,software engineer,Bengaluru,m,1988,82.0,cbse,2006,65.0,cbse,2,MCA,CS,66.39,Punjab,1970-01-01 00:00:00.000002011,515,585,535,0.952245572924303,585,0,0,0,0,0,0,-0.5719,1.1248,0.8171,-0.9953,0.1864,0,18,1970,18,545.0,169.13
335000,2014-02-01,2022-09-23,system engineer,chennai,m,1992,85.0,state,2009,88.3,state,2,B.Tech/B.E.,EC,75.52,Telangana,1970-01-01 00:00:00.000002013,545,655,445,0.338786347219528,385,292,0,0,0,0,0,-0.0154,-0.6201,-0.4511,-0.2344,-1.244,8,17,1970,22,548.3333333333334,198.47333333333336
300000,2015-11-01,2022-09-23,programmer analyst,Chennai,m,1992,81.0,state,2009,81.0,state,2,B.Tech/B.E.,EC,78.0,Punjab,1970-01-01 00:00:00.000002014,360,545,635,0.943272157866555,0,452,0,0,0,0,0,-0.0154,0.7119,1.547,-0.995,-0.8608,7,17,1970,22,513.3333333333334,188.0
110000,2014-08-01,2022-09-23,software developer,Gwalior,m,1987,69.0,state,2006,51.3,state,2,B.Tech/B.E.,CS,72.0,Madhya Pradesh,1970-01-01 00:00:00.000002014,430,395,235,0.744758354008939,455,0,438,0,0,0,0,-0.0154,-1.2861,0.01,0.2727,-0.4776,8,19,1970,17,353.3333333333333,144.3
470000,2011-09-01,2015-01-01,senior mechanical engineer,Pune,m,1988,87.2,cbse,2006,83.0,cbse,2,B.Tech/B.E.,ME,63.0,Maharashtra,1970-01-01 00:00:00.000002010,575,405,554,-1.0,345,333,0,0,0,0,0,-2.5811,-1.5273,-0.1988,-1.8179,-1.5513,4,18,1970,18,511.3333333333333,191.2
330000,2014-09-01,2015-09-01,assistant system engineer,Bengaluru,m,1992,94.43,icse,2010,65.2,cbse,1,B.Tech/B.E.,CS,61.2,Orissa,1970-01-01 00:00:00.000002014,780,505,510,0.842248322257836,495,0,469,0,0,0,0,0.5591,1.0449,1.3933,-1.2486,0.0973,1,18,1970,22,598.3333333333334,180.03
400000,2014-12-01,2022-09-23,database administrator,Pune,m,1992,85.53,state,2010,86.0,state,2,B.Tech/B.E.,CS,63.77,Maharashtra,1970-01-01 00:00:00.000002014,510,530,560,0.911395278391328,535,0,500,0,0,0,0,-0.4463,-0.4536,-0.1437,-0.4879,-1.4356,8,18,1970,22,533.3333333333334,192.78666666666666
350000,2013-02-01,2015-03-01,programmer analyst,Chennai ,m,1990,88.09,state,2008,95.6,state,2,B.Tech/B.E.,EC,75.6,Tamil Nadu,1970-01-01 00:00:00.000002012,445,625,495,0.694479327708463,0,366,0,0,0,393,0,0.9737,1.1248,-1.3599,-0.52527,-0.643,2,18,1970,20,521.6666666666666,208.89
305000,2012-12-01,2015-07-01,business analyst,Pune,m,1989,73.33,state,2008,57.67,state,1,B.Tech/B.E.,EC,55.55,Maharashtra,1970-01-01 00:00:00.000002012,695,545,705,0.376059586651545,0,300,0,0,0,0,0,-1.6538,0.6568,-0.9245,1.3549,0.1864,3,19,1970,19,648.3333333333334,149.51666666666665
350000,2011-08-01,2014-02-01,programmer analyst,Pune,m,1990,84.8,state,2007,84.0,state,2,B.Tech/B.E.,CS,73.66,Madhya Pradesh,1970-01-01 00:00:00.000002011,465,505,595,0.942116551485008,575,0,0,0,0,0,0,-0.2628,0.6568,0.672,0.2973,-0.6035,3,17,1970,20,521.6666666666666,193.35333333333335
315000,2014-08-01,2022-09-23,java software engineer,Noida,m,1992,78.0,cbse,2010,84.0,cbse,2,B.Tech/B.E.,CS,85.78,Tamil Nadu,1970-01-01 00:00:00.000002014,325,435,545,0.842248322257836,485,0,469,0,0,0,0,-0.4463,0.2124,1.0859,0.2727,-0.6692,8,18,1970,22,435.0,190.59333333333333
330000,2014-12-01,2022-09-23,software test engineer,Mumbai,m,1991,76.0,icse,2010,70.0,icse,2,B.Tech/B.E.,CS,68.0,Uttar Pradesh,1970-01-01 00:00:00.000002014,625,470,535,0.622642915849938,505,0,407,0,0,0,0,0.7027,0.3789,0.1637,-0.6147,-0.0943,8,19,1970,21,543.3333333333334,168.66666666666666
150000,2013-06-01,2013-08-01,sales executive,Bengaluru,m,1990,83.33,state,2008,81.4,state,2,B.Tech/B.E.,EC,61.92,Tamil Nadu,1970-01-01 00:00:00.000002012,425,405,495,0.124502074009537,235,233,0,358,0,233,0,0.6646,-2.3073,-0.344,1.5899,0.0679,0,18,1970,20,441.6666666666667,185.37
180000,2013-07-01,2022-09-23,java software engineer,Visakhapatnam,m,1991,76.7,state,2009,90.1,state,2,B.Tech/B.E.,CS,78.0,Andhra Pradesh,1970-01-01 00:00:00.000002013,570,555,545,0.744758354008939,485,0,438,0,0,0,0,0.2718,0.3789,0.3174,-0.4879,-0.8608,9,18,1970,21,556.6666666666666,192.8
350000,2013-08-01,2022-09-23,automation engineer,Chandigarh,f,1991,74.2,state,2008,65.6,cbse,2,B.Tech/B.E.,CS,68.66,Haryana,1970-01-01 00:00:00.000002012,335,525,475,0.563267823666597,425,0,0,0,0,0,0,-1.3447,-1.5273,0.8171,-0.0552,-1.2354,9,17,1970,21,445.0,162.68666666666667
105000,2014-06-01,2014-08-01,php developer,New Delhi,m,1991,73.0,cbse,2009,59.0,state,2,B.Tech/B.E.,CS,59.0,Uttar Pradesh,1970-01-01 00:00:00.000002014,420,385,400,0.356536487724475,355,0,346,0,0,0,0,-2.457,-0.7866,-2.1418,-1.2486,-1.6273,0,18,1970,21,401.6666666666667,151.66666666666666
180000,2014-08-01,2014-09-01,customer service representative,bangalore,m,1992,65.6,cbse,2010,63.2,cbse,2,B.Tech/B.E.,CS,75.9,Chhattisgarh,1970-01-01 00:00:00.000002014,465,350,295,0.911395278391328,435,0,500,0,0,0,0,0.8463,0.7119,1.547,-1.2486,0.6721,0,18,1970,22,370.0,154.10000000000002
400000,2012-01-01,2022-09-23,assistant professor,New Delhi,f,1983,70.0,state,2001,50.0,state,2,B.Tech/B.E.,EC,75.84,Haryana,1970-01-01 00:00:00.000002011,355,425,355,0.694479327708463,355,366,0,0,0,393,0,-1.8083,0.3448,-1.3599,1.5899,1.2923,10,18,1970,13,378.3333333333333,145.28
300000,2014-08-01,2022-09-23,business development executive,Pune,m,1991,85.73,state,2008,70.0,state,2,B.Tech/B.E.,CS,56.5,Maharashtra,1970-01-01 00:00:00.000002014,510,375,585,0.622642915849938,395,0,407,0,0,0,0,0.99,1.7109,1.0859,0.1459,0.8637,8,17,1970,21,490.0,174.56333333333336
600000,2013-01-01,2022-09-23,senior software developer,Bengaluru,m,1990,82.0,cbse,2008,91.5,state,2,B.Tech/B.E.,EC,81.0,Tamil Nadu,1970-01-01 00:00:00.000002012,625,585,650,0.376059586651545,555,300,0,512,0,286,0,0.0464,0.0328,-0.7068,-0.1727,-0.2875,9,18,1970,20,620.0,200.5
210000,2013-05-01,2022-09-23,data analyst,Hyderabad,m,1988,72.4,state,2005,67.9,state,2,MCA,CS,80.0,Telangana,1970-01-01 00:00:00.000002012,325,505,565,0.21678548596901,325,0,0,0,0,0,0,0.2009,-0.4353,0.925999999999999,0.0622299999999999,0.1864,9,17,1970,18,465.0,166.96666666666667
310000,2012-04-01,2014-10-01,technical operations analyst,Noida,f,1989,89.0,cbse,2006,78.0,cbse,2,B.Tech/B.E.,CS,73.14,Uttar Pradesh,1970-01-01 00:00:00.000002011,545,485,544,0.884122511593735,535,0,0,0,0,0,0,0.51,0.5008,0.672,-0.43717,0.3444,2,17,1970,19,524.6666666666666,191.38
450000,2013-06-01,2022-09-23,software engineer,Gurgaon ,m,1990,67.7,state,2007,56.3,state,2,B.Tech/B.E.,CS,81.7,Orissa,1970-01-01 00:00:00.000002013,360,565,570,0.911395278391328,575,0,500,0,0,0,0,-0.0154,-0.2871,-0.1437,-1.6289,-0.6692,9,17,1970,20,498.3333333333333,151.23333333333335
225000,2012-08-01,2022-09-23,sap consultant,Noida,f,1990,84.0,cbse,2008,68.0,cbse,2,B.Tech/B.E.,EC,60.0,Uttar Pradesh,1970-01-01 00:00:00.000002012,615,545,515,0.124502074009537,0,233,0,0,0,0,0,-1.1128,0.1888,-0.344,1.41363,-1.2354,10,18,1970,20,558.3333333333334,172.0
280000,2011-10-01,2012-07-01,software engineer,Pune,m,1989,79.78,state,2007,64.0,state,2,B.Tech/B.E.,EC,56.43,Maharashtra,1970-01-01 00:00:00.000002011,585,655,625,0.824666400671332,0,400,0,0,0,0,0,0.0464,0.8128,0.5269,-0.0552,-0.4455,1,18,1970,19,621.6666666666666,162.59
520000,2011-12-01,2015-04-01,senior systems engineer,Chennai,f,1990,87.0,cbse,2007,89.0,cbse,2,B.Tech/B.E.,CS,86.4,Tamil Nadu,1970-01-01 00:00:00.000002011,525,615,615,0.793580614548506,495,0,0,0,0,0,0,0.51,-0.5913,-0.7794,-0.8778,-0.4455,4,17,1970,20,585.0,204.8
350000,2014-01-01,2022-09-23,programmer analyst,Bengaluru,m,1991,88.0,icse,2009,75.0,cbse,2,B.Tech/B.E.,CS,70.0,Karnataka,1970-01-01 00:00:00.000002013,595,625,585,0.622642915849938,495,0,407,0,0,0,0,-0.4463,0.2124,0.3174,-1.3753,-1.0524,8,18,1970,21,601.6666666666666,186.33333333333334
320000,2015-07-01,2022-09-23,software engineer,Noida,m,1992,74.0,state,2009,73.0,state,2,B.Tech/B.E.,EC,65.95,Uttar Pradesh,1970-01-01 00:00:00.000002015,420,375,430,0.649389714846691,0,356,0,0,0,0,0,0.2718,0.3789,1.3933,1.1601,0.8637,7,17,1970,22,408.3333333333333,168.98333333333335
325000,2013-11-01,2022-09-23,software development engineer,Bengaluru,m,1991,76.0,cbse,2009,67.0,state,2,B.Tech/B.E.,EC,64.0,Karnataka,1970-01-01 00:00:00.000002013,730,520,590,0.538386892985096,375,333,0,0,0,0,0,1.1336,1.3779,1.2396,1.1601,1.0554,9,18,1970,21,613.3333333333334,164.33333333333334
120000,2014-08-01,2015-01-01,quality assurance test engineer,Greater Noida,m,1992,72.0,cbse,2010,59.9,cbse,2,B.Tech/B.E.,CS,63.0,Uttar Pradesh,1970-01-01 00:00:00.000002014,440,450,395,0.991230625262871,385,0,592,0,0,0,0,-0.4463,0.3789,0.6248,1.5404,0.6721,1,18,1970,22,428.3333333333333,152.9
350000,2013-02-01,2022-09-23,product engineer,Dhanbad,m,1991,78.0,cbse,2009,55.0,cbse,2,B.Tech/B.E.,ME,74.0,Tamil Nadu,1970-01-01 00:00:00.000002013,440,485,370,-1.0,0,0,0,0,0,0,0,-1.308,-0.6201,-0.9122,-0.8682,-0.8608,9,18,1970,21,431.6666666666667,157.66666666666666
580000,2011-07-01,2015-06-01,senior software engineer,Mumbai,f,1989,84.0,cbse,2007,60.0,cbse,2,B.Tech/B.E.,CS,62.1,Rajasthan,1970-01-01 00:00:00.000002011,404,425,405,0.276047228046856,345,0,0,0,0,0,0,0.3555,0.8128,0.5269,0.4148,0.9763,4,18,1970,19,411.3333333333333,164.7
180000,2014-03-01,2022-09-23,php developer,new delhi,m,1993,57.0,state,2010,70.0,state,2,B.Tech/B.E.,CS,68.88,Uttar Pradesh,1970-01-01 00:00:00.000002014,325,350,390,0.356536487724475,415,0,346,0,0,0,0,-0.8772,-3.4506,0.9322,1.6672,-1.244,8,17,1970,23,355.0,149.96
240000,2014-07-01,2022-09-23,software engineer,Noida,f,1992,87.0,cbse,2009,64.0,cbse,2,B.Tech/B.E.,CS,68.0,Delhi,1970-01-01 00:00:00.000002013,535,580,260,0.486747008438193,505,0,376,0,0,0,0,-0.159,0.5454,0.6248,-0.1076,1.247,8,17,1970,22,458.3333333333333,173.66666666666666
120000,2013-12-01,2014-12-01,php developer,Hyderabad,m,1991,64.0,state,2009,65.0,state,2,B.Tech/B.E.,CS,58.0,Telangana,1970-01-01 00:00:00.000002013,335,420,210,0.744758354008939,275,0,438,0,0,0,0,0.4155,-0.6201,0.1637,0.9066,0.6721,1,18,1970,21,321.6666666666667,148.33333333333334
240000,2013-10-01,2014-02-01,business analyst,Noida,m,1991,88.2,cbse,2008,82.0,cbse,2,B.Tech/B.E.,EC,78.5,Orissa,1970-01-01 00:00:00.000002012,685,475,505,0.155908502722861,0,0,0,0,0,260,0,-0.4173,1.1248,0.672,-0.5253,-0.168999999999999,1,17,1970,21,555.0,196.36666666666665
120000,2012-12-01,2015-01-01,.net developer,New Delhi,m,1983,49.0,cbse,2007,75.0,state,2,B.Tech/B.E.,CS,65.0,Uttar Pradesh,1970-01-01 00:00:00.000002011,525,455,425,0.525922584252055,415,0,0,0,0,0,0,1.2828,0.8128,0.672,-1.7004,-0.2875,3,24,1970,13,468.3333333333333,145.66666666666666
310000,2014-07-01,2015-04-01,software test engineer,Bengaluru,m,1992,91.2,state,2010,95.2,state,2,B.Tech/B.E.,EC,76.2,Andhra Pradesh,1970-01-01 00:00:00.000002014,580,645,635,0.997642771699029,525,0,0,0,0,548,0,0.8463,0.7119,1.8543,-1.1218,0.2889,1,18,1970,22,620.0,211.8
345000,2014-04-01,2015-04-01,programmer analyst,Chennai,m,1990,71.0,state,2008,62.0,state,2,B.Tech/B.E.,CS,73.0,Orissa,1970-01-01 00:00:00.000002013,570,495,595,0.450876584483451,395,0,0,0,0,0,0,-0.5899,-0.4536,-0.6048,0.9066,-0.4776,1,18,1970,20,553.3333333333334,157.33333333333334
100000,2011-10-01,2012-04-01,service coordinator,Bengaluru,m,1989,65.0,state,2006,50.0,state,2,B.Tech/B.E.,ME,58.0,Karnataka,1970-01-01 00:00:00.000002011,445,315,385,-1.0,0,0,0,313,0,0,0,-0.5719,-1.2153,-1.5051,0.7673,-1.7093,1,17,1970,19,381.6666666666667,134.33333333333334
325000,2014-08-01,2015-05-01,system administrator,Chennai,f,1993,81.3,state,2010,88.6,state,2,B.Tech/B.E.,CS,75.6,Andhra Pradesh,1970-01-01 00:00:00.000002014,535,530,520,0.356536487724475,355,0,346,0,0,0,0,0.5591,1.2114,0.6248,-0.6147,-0.6692,1,17,1970,23,528.3333333333334,195.09999999999997
310000,2013-03-01,2015-09-01,software quality assurance tester,TRIVANDRUM,m,1990,92.2,cbse,2008,82.2,cbse,1,B.Tech/B.E.,CS,76.33,Delhi,1970-01-01 00:00:00.000002012,645,475,595,0.704090412131314,465,0,0,0,0,0,0,-0.0696,0.3448,-0.9245,0.0917,0.6603,2,18,1970,20,571.6666666666666,199.84333333333333
225000,2014-04-01,2014-08-01,assistant engineer,Dehradun,m,1993,73.0,cbse,2011,70.0,cbse,2,B.Tech/B.E.,CE,66.2,Uttarakhand,1970-01-01 00:00:00.000002015,395,580,505,0.887903316555001,0,0,0,0,0,0,452,0.5591,0.7119,0.1637,-1.7556,1.247,0,18,1970,23,493.3333333333333,165.06666666666666
240000,2013-09-01,2022-09-23,.net developer,Bengaluru,f,1992,93.0,state,2009,94.9,state,2,B.Tech/B.E.,CS,84.6,Telangana,1970-01-01 00:00:00.000002013,500,485,515,0.960903087163164,595,0,0,0,0,0,0,1.2772,1.2114,-0.6048,-0.8682,1.4386,9,17,1970,22,500.0,216.1
475000,2011-11-01,2015-04-01,senior systems engineer,Bengaluru,m,1989,80.2,cbse,2007,77.2,cbse,2,B.Tech/B.E.,EC,79.0,Haryana,1970-01-01 00:00:00.000002011,695,445,585,0.910770164246022,0,433,0,0,0,0,0,0.0464,0.9688,1.2525,0.1798,0.1864,4,18,1970,19,575.0,183.73333333333335
235000,2012-06-01,2014-02-01,research analyst,Bengaluru,f,1989,74.8,cbse,2008,64.4,cbse,2,B.Tech/B.E.,other,73.0,Tamil Nadu,1970-01-01 00:00:00.000002012,525,405,385,0.885703685007219,0,0,0,0,0,0,0,-0.1082,0.5008,-0.4891,-0.2902,-0.406,2,19,1970,19,438.3333333333333,163.53333333333333
200000,2013-07-01,2014-11-01,software engineer,Bengaluru,m,1990,55.5,state,2007,52.5,state,2,MCA,CS,72.8,Uttar Pradesh,1970-01-01 00:00:00.000002013,415,495,445,0.864685413370085,525,0,0,0,0,0,0,-0.3027,-0.6201,-0.1437,0.9066,-1.6273,1,17,1970,20,451.6666666666667,132.26666666666665
560000,2013-07-01,2022-09-23,application developer,Hyderabad,m,1992,85.8,cbse,2009,90.6,cbse,1,B.Tech/B.E.,CS,76.8,Madhya Pradesh,1970-01-01 00:00:00.000002013,625,715,645,0.99405087195167,675,0,0,0,0,0,0,-0.3027,0.8784,0.4711,-1.1218,1.0554,9,17,1970,22,661.6666666666666,201.99999999999997
335000,2013-05-01,2014-06-01,programmer analyst,Chennai & Mumbai,m,1991,81.2,cbse,2008,75.4,cbse,1,B.Tech/B.E.,CS,74.1,Madhya Pradesh,1970-01-01 00:00:00.000002013,495,595,625,0.911395278391328,685,0,500,0,0,0,0,-1.0208,-1.1196,-0.6048,0.5262,0.2889,1,17,1970,21,571.6666666666666,181.3
105000,2013-01-01,2013-06-01,testing engineer,noida,m,1990,63.0,cbse,2009,64.0,cbse,2,B.Tech/B.E.,EC,72.4,Punjab,1970-01-01 00:00:00.000002013,500,460,415,0.193768441980019,395,0,0,0,324,0,0,1.1336,0.7119,0.1637,-0.4879,-0.4776,0,19,1970,20,458.3333333333333,151.13333333333333
100000,2013-11-01,2014-01-01,business analyst,Jaipur,f,1990,79.0,icse,2008,73.0,icse,2,B.Tech/B.E.,CS,75.0,Rajasthan,1970-01-01 00:00:00.000002013,685,535,605,0.356536487724475,365,0,346,0,0,0,0,1.7081,1.3779,1.2396,-1.2486,1.0554,1,18,1970,20,608.3333333333334,177.0
265000,2010-12-01,2022-09-23,technical assistant,Kolkata,f,1987,79.37,state,2005,61.6,state,2,M.Tech./M.E.,EC,82.0,West Bengal,1970-01-01 00:00:00.000002014,395,605,585,0.124502074009537,445,233,0,0,0,0,0,-0.2628,0.8128,0.9623,-0.8778,0.3444,12,18,1970,17,528.3333333333334,168.30333333333334
380000,2014-06-01,2014-09-01,business analyst,Bengaluru,m,1991,75.4,cbse,2010,67.6,cbse,2,B.Tech/B.E.,EC,62.7,Jharkhand,1970-01-01 00:00:00.000002014,545,570,470,0.207392169717661,335,260,0,0,0,0,0,1.2772,0.0459,0.3174,-0.3612,-0.8608,0,19,1970,21,528.3333333333334,163.9
300000,2013-12-01,2022-09-23,project engineer,Pune,m,1990,85.5,state,2008,76.33,state,2,B.Tech/B.E.,EC,76.7,West Bengal,1970-01-01 00:00:00.000002013,485,460,590,0.694479327708463,0,366,0,0,0,0,0,1.2772,0.8784,-0.9122,-1.5021,0.0973,9,18,1970,20,511.6666666666667,187.39666666666665
300000,2013-06-01,2022-09-23,sap abap consultant,Bengaluru,f,1992,87.83,state,2009,94.0,state,2,B.Tech/B.E.,EL,78.18,Telangana,1970-01-01 00:00:00.000002013,500,510,570,-1.0,355,0,0,0,0,0,0,0.2718,-0.6201,1.0859,2.1743,0.6721,9,17,1970,22,526.6666666666666,207.89
280000,2014-05-01,2022-09-23,embedded software engineer,Bengaluru,f,1991,77.4,cbse,2009,81.0,cbse,2,B.Tech/B.E.,EC,77.8,Orissa,1970-01-01 00:00:00.000002013,415,510,590,0.649389714846691,335,356,0,0,0,0,0,0.4155,-0.4536,-1.527,0.2727,-0.0943,8,18,1970,21,505.0,184.33333333333334
350000,2015-02-01,2022-09-23,software engineer,Pune,m,1992,78.6,state,2009,69.4,state,2,B.Tech/B.E.,CS,74.3,Madhya Pradesh,1970-01-01 00:00:00.000002014,420,445,510,0.486747008438193,505,0,376,0,0,0,0,1.4208,0.7119,-0.2974,-1.6289,-0.2859,7,17,1970,22,458.3333333333333,172.76666666666665
120000,2012-08-01,2014-01-01,software test engineer,Ghaziabad,f,1986,55.0,cbse,2005,65.0,cbse,2,MCA,CS,64.0,Uttar Pradesh,1970-01-01 00:00:00.000002011,515,425,325,0.450876584483451,395,0,0,0,0,0,0,0.0464,0.0328,1.1074,2.0599,0.3444,2,19,1970,16,421.6666666666667,141.33333333333334
240000,2015-02-01,2022-09-23,software developer,Noida,m,1991,78.66,cbse,2009,64.88,cbse,2,B.Tech/B.E.,CS,73.0,Uttar Pradesh,1970-01-01 00:00:00.000002013,500,495,485,0.23780283983757,345,0,315,0,0,0,0,0.1282,0.2124,0.4711,0.0192,1.247,7,18,1970,21,493.3333333333333,167.87333333333333
320000,2012-09-01,2014-05-01,senior systems engineer,Bengaluru,f,1990,90.4,cbse,2007,81.6,cbse,2,B.Tech/B.E.,CS,85.8,Karnataka,1970-01-01 00:00:00.000002012,435,505,625,0.765673581234011,485,0,0,0,0,0,0,0.6646,-0.3183,-1.6865,-0.2902,-0.1295,2,17,1970,20,521.6666666666666,200.6
180000,2012-12-01,2013-03-01,application developer,Bengaluru,m,1990,70.33,state,2006,77.2,state,2,B.Tech/B.E.,CS,71.14,Uttar Pradesh,1970-01-01 00:00:00.000002011,435,525,534,0.930370607202691,565,0,0,0,0,0,0,0.8578,0.3448,1.2525,-1.5828,-0.4455,1,16,1970,20,498.0,171.24333333333334
320000,2014-10-01,2022-09-23,java software engineer,Bengaluru,m,1992,72.0,cbse,2010,80.75,cbse,2,B.Tech/B.E.,CS,68.26,Haryana,1970-01-01 00:00:00.000002014,630,545,655,0.978799292641428,515,0,561,0,0,0,0,-0.7335,0.8784,-0.4511,-0.7415,1.0554,8,18,1970,22,610.0,175.50333333333333
400000,2010-12-01,2014-09-01,software developer,Bengaluru,f,1988,80.64,cbse,2006,71.66,cbse,2,B.Tech/B.E.,CS,69.03,Karnataka,1970-01-01 00:00:00.000002010,445,395,415,0.864685413370085,525,0,0,0,0,0,0,-0.2628,-0.5913,-1.3599,-0.2902,-0.2875,4,18,1970,18,418.3333333333333,175.31
315000,2011-07-01,2012-09-01,product development engineer,Gurgaon,m,1989,68.2,state,2005,76.0,state,2,B.Tech/B.E.,ME,65.0,Uttar Pradesh,1970-01-01 00:00:00.000002011,535,475,585,0.414337426422751,0,0,0,366,0,0,0,1.1283,0.1888,0.5269,-1.5828,0.6603,1,16,1970,19,531.6666666666666,165.86666666666665
360000,2014-02-01,2015-04-01,systems engineer,Bengaluru,m,1990,79.5,icse,2008,78.0,icse,2,B.Tech/B.E.,EC,81.3,Uttar Pradesh,1970-01-01 00:00:00.000002013,570,520,445,0.538386892985096,0,333,0,0,0,0,0,-1.4517,-0.7866,-0.1437,0.9066,0.6721,1,18,1970,20,511.6666666666667,184.6
150000,2014-08-01,2015-03-01,data analyst,Noida,f,1991,80.6,cbse,2008,69.0,cbse,2,B.Tech/B.E.,CS,54.0,Rajasthan,1970-01-01 00:00:00.000002014,710,570,595,0.911395278391328,415,0,500,0,0,0,0,-0.8772,-1.4526,-1.0659,1.0333,-0.4776,1,17,1970,21,625.0,167.6
190000,2012-07-01,2013-07-01,seo engineer,Gurgaon,m,1988,58.7,state,2006,50.3,state,2,B.Tech/B.E.,CS,62.5,Uttarakhand,1970-01-01 00:00:00.000002011,355,375,265,0.0278150713447086,205,0,0,0,0,0,0,0.0464,-1.8393,-0.0537,-0.5253,-1.0774,1,18,1970,18,331.6666666666667,129.83333333333334
70000,2013-09-01,2014-03-01,project assistant,New Delhi,m,1991,87.4,cbse,2009,82.6,cbse,2,B.Tech/B.E.,EC,68.58,Delhi,1970-01-01 00:00:00.000002013,615,500,535,0.493596387301038,515,324,0,0,0,0,0,1.1336,1.3779,0.01,-1.6289,0.0973,1,18,1970,21,550.0,192.86
